365,893,402,1633
4353,898,400,1633
5624,903,392,1633
8668,892,406,1633
13948,905,403,1633
15106,899,401,1633
26049,905,392,1633
26257,895,404,1633
27459,895,401,1633
29766,898,397,1633
43076,906,397,1633
55422,894,402,1633
55603,906,397,1633
59499,894,405,1633
60187,899,399,1633
64128,904,403,1633
64536,905,404,1633
65926,895,396,1633
74350,893,396,1633
74976,897,405,1633
81634,900,397,1633
82419,900,405,1633
85644,904,400,1633
86498,892,406,1633
88445,906,394,1633
90517,892,393,1633
91558,899,394,1633
91909,892,397,1633
98407,896,393,1633
101983,900,395,1633
106099,899,391,1633
110829,893,391,1633
113164,892,393,1633
113836,894,399,1633
120918,894,399,1633
134004,904,395,1633
134497,900,398,1633
145890,895,403,1633
149887,897,396,1633
158730,901,404,1633
163639,899,404,1633
165324,902,397,1633
169627,894,405,1633
171481,893,401,1633
171699,906,396,1633
172326,900,392,1633
181113,896,401,1633
194854,900,402,1633
198705,893,402,1633
204097,891,399,1633
207072,897,395,1633
221584,902,399,1633
232040,892,393,1633
233245,904,402,1633
235591,896,397,1633
243431,898,398,1633
243476,894,398,1633
244446,896,391,1633
260751,891,395,1633
266499,894,403,1633
266747,906,397,1633
271445,904,406,1633
271797,897,402,1633
286756,892,403,1633
294082,905,406,1633
296908,899,395,1633
300503,896,399,1633
301139,898,395,1633
305321,894,395,1633
305504,903,401,1633
310182,891,396,1633
311855,896,397,1633
319862,891,399,1633
320395,895,401,1633
322834,899,399,1633
325016,891,393,1633
327047,894,395,1633
332507,905,401,1633
333037,892,405,1633
334132,898,400,1633
334626,897,393,1633
339717,906,402,1633
341553,898,402,1633
341667,902,400,1633
342227,902,395,1633
342346,896,401,1633
343173,901,402,1633
343793,898,398,1633
357258,892,405,1633
360449,904,399,1633
360970,891,395,1633
371095,893,402,1633
371816,906,394,1633
376067,895,402,1633
381862,893,393,1633
385407,900,405,1633
390089,891,393,1633
396598,892,396,1633
398437,905,406,1633
399132,896,404,1633
399639,898,395,1633
400748,892,398,1633
403925,892,398,1633
409244,893,394,1633
415495,898,393,1633
420612,904,397,1633
425770,893,394,1633
430379,904,392,1633
432673,902,400,1633
434533,896,402,1633
442393,897,394,1633
443288,903,399,1633
449133,902,392,1633
456413,897,394,1633
457271,899,394,1633
458399,895,401,1633
471825,900,403,1633
479759,893,399,1633
483568,899,397,1633
485781,891,394,1633
491136,894,406,1633
491208,904,396,1633
492877,902,401,1633
493780,894,401,1633
494469,894,398,1633
505252,893,391,1633
506762,892,395,1633
518300,896,395,1633
524101,901,391,1633
525186,902,393,1633
530722,902,404,1633
545115,902,400,1633
553230,900,395,1633
556998,891,392,1633
561142,902,394,1633
561252,901,406,1633
564848,900,401,1633
565647,903,406,1633
569196,906,398,1633
575610,899,393,1633
576244,891,399,1633
578724,901,405,1633
579757,898,406,1633
590809,895,402,1633
592439,905,396,1633
592534,895,396,1633
593441,895,395,1633
594760,901,395,1633
597150,893,392,1633
605096,896,393,1633
615124,896,399,1633
621030,892,394,1633
640238,905,395,1633
643023,899,398,1633
652291,905,405,1633
653439,896,396,1633
662429,895,405,1633
664682,897,400,1633
668366,899,400,1633
671862,896,406,1633
676150,896,400,1633
677241,893,396,1633
680491,895,391,1633
686094,896,404,1633
692277,893,406,1633
692928,897,396,1633
696670,894,393,1633
704517,905,400,1633
706260,903,395,1633
706947,900,406,1633
713077,901,391,1633
715003,901,396,1633
716463,892,400,1633
719879,897,404,1633
728889,902,396,1633
731331,896,393,1633
732581,901,403,1633
733357,902,395,1633
739344,901,401,1633
740505,895,394,1633
741163,891,397,1633
743327,901,406,1633
743506,898,399,1633
759474,892,400,1633
761300,898,392,1633
763298,905,392,1633
769666,900,396,1633
775990,901,398,1633
794465,905,393,1633
800279,891,402,1633
802151,895,392,1633
806770,906,391,1633
817712,893,399,1633
822525,894,399,1633
822980,891,393,1633
823606,893,391,1633
827620,899,395,1633
834645,906,394,1633
843551,906,406,1633
844610,893,393,1633
848837,891,398,1633
856531,905,391,1633
867447,891,400,1633
876032,903,405,1633
877075,898,401,1633
877319,901,402,1633
883286,894,406,1633
889101,906,397,1633
891437,896,394,1633
898142,893,398,1633
902129,892,400,1633
904067,900,402,1633
914238,906,397,1633
921017,897,395,1633
927421,891,404,1633
931983,903,398,1633
935123,897,403,1633
935920,899,406,1633
938546,893,397,1633
938596,902,391,1633
939310,895,394,1633
949737,901,396,1633
958376,897,395,1633
959860,893,402,1633
962221,898,401,1633
971030,895,393,1633
985253,898,405,1633
990011,891,399,1633
991068,905,396,1633
992926,902,394,1633
995188,894,393,1633
995513,903,393,1633
