4133,76,520,940
6731,65,520,940
11816,66,525,940
19050,74,531,940
22375,63,531,940
25093,64,529,940
25644,71,523,940
30883,76,520,940
51352,67,519,940
54400,75,529,940
55105,78,524,940
56648,76,526,940
57571,72,519,940
71220,76,524,940
75713,76,523,940
80372,65,519,940
85794,68,531,940
87293,75,531,940
90668,70,521,940
93371,63,530,940
100909,63,520,940
101167,65,524,940
105291,70,523,940
105786,69,519,940
106249,76,529,940
106651,67,516,940
113070,64,531,940
113707,72,521,940
120489,63,525,940
122466,64,522,940
132017,75,526,940
145108,66,518,940
145476,64,520,940
146496,70,520,940
152920,69,527,940
156503,65,525,940
159212,69,528,940
159771,74,523,940
162208,65,529,940
164213,74,519,940
169559,75,519,940
171218,77,527,940
181527,64,525,940
186894,70,524,940
194557,64,531,940
203984,64,523,940
208741,66,531,940
208812,64,524,940
212246,63,528,940
213144,67,521,940
216731,68,526,940
216788,75,524,940
221110,74,516,940
227481,73,526,940
229381,66,516,940
229389,65,518,940
239903,64,525,940
249173,72,530,940
252591,65,528,940
259410,63,526,940
261937,64,528,940
271114,69,522,940
275909,71,526,940
275952,68,524,940
279085,68,523,940
279169,74,516,940
281592,77,524,940
283732,70,521,940
284863,63,522,940
285329,69,522,940
286842,70,522,940
290414,76,522,940
293572,69,520,940
296175,70,521,940
296434,78,517,940
309111,69,531,940
309592,66,525,940
317043,65,529,940
324033,78,529,940
330098,68,521,940
332802,68,517,940
338601,76,518,940
340748,73,516,940
349497,66,517,940
356707,78,526,940
364579,72,521,940
370280,77,519,940
381672,65,531,940
381967,75,526,940
396346,67,518,940
401118,77,527,940
404186,75,528,940
404272,74,530,940
404986,73,527,940
406509,65,528,940
407612,74,528,940
415724,72,522,940
415995,73,524,940
417881,75,518,940
426245,78,527,940
432429,65,521,940
434719,78,529,940
438197,76,526,940
446095,70,520,940
446307,77,521,940
450673,74,526,940
454266,74,523,940
455430,77,527,940
461076,75,521,940
466037,73,527,940
466837,67,519,940
470167,63,530,940
484203,72,530,940
494867,68,530,940
501796,73,529,940
512618,71,530,940
513430,71,530,940
522246,75,531,940
522530,78,530,940
530194,64,517,940
533865,77,522,940
534029,77,521,940
540955,71,529,940
544413,72,530,940
544571,64,521,940
549606,71,517,940
555120,66,531,940
558534,77,530,940
563992,77,531,940
565629,71,521,940
566189,70,524,940
569532,73,526,940
571490,78,528,940
571950,76,521,940
579597,77,525,940
590910,76,524,940
594154,69,521,940
595791,72,526,940
596099,64,518,940
599943,72,518,940
600806,74,522,940
609500,72,517,940
611425,77,527,940
612277,65,526,940
613076,63,524,940
613912,74,518,940
614709,68,516,940
617316,63,519,940
625040,65,530,940
631777,65,522,940
636856,71,526,940
639678,76,528,940
645854,66,531,940
652627,76,523,940
653784,69,527,940
659613,77,529,940
660119,63,519,940
662181,70,521,940
666809,64,522,940
678233,69,525,940
682421,70,526,940
685386,65,519,940
694305,66,517,940
696045,74,525,940
701729,71,526,940
704104,73,524,940
705024,77,516,940
709450,74,517,940
709700,77,530,940
716529,65,519,940
718337,63,527,940
719783,64,522,940
730112,65,530,940
731615,63,520,940
735860,64,526,940
744263,70,528,940
745295,73,520,940
756622,68,522,940
760487,70,531,940
764235,68,530,940
767972,72,517,940
773552,67,530,940
775325,65,527,940
779368,65,526,940
784593,71,521,940
792193,65,519,940
793870,66,520,940
801614,75,522,940
801971,72,531,940
805118,77,525,940
812092,73,528,940
813624,72,525,940
817041,69,520,940
820552,75,520,940
823582,65,523,940
825612,78,528,940
829328,76,526,940
835682,64,521,940
835727,66,530,940
838585,63,531,940
840008,71,520,940
842034,65,528,940
843644,75,524,940
850100,66,531,940
854903,65,517,940
856096,66,523,940
862236,76,517,940
864011,70,524,940
865063,70,522,940
872570,78,519,940
882266,77,528,940
886640,69,530,940
886671,73,518,940
887491,75,530,940
888201,67,516,940
890049,68,519,940
891769,77,517,940
892158,68,516,940
900803,68,525,940
901364,67,523,940
903122,64,520,940
910671,78,525,940
911766,70,527,940
917587,70,518,940
921326,75,522,940
921890,65,524,940
929333,73,517,940
931209,71,526,940
939826,71,528,940
942631,72,522,940
945294,66,519,940
949027,66,531,940
951065,63,528,940
955559,65,519,940
957176,67,520,940
957897,64,528,940
961397,78,527,940
962317,75,516,940
969696,66,521,940
976072,63,520,940
984961,76,526,940
989939,63,525,940
998077,75,521,940
